n_ID	n_LEVEL_LEARN	s_ICON	n_PASSIVE	n_ISCLASS	n_SKILL_FRAME	n_ACHIEVEMENT	s_CONDITIONAL_SKILL	n_LEVELS	f_SP_LEVE1	f_SP_LEVEL2PLUS	s_CONDITIONAL_AMITY	n_PASSIVE_EFFECT	n_CD	n_TARGET	n_EQUIPTYPE	n_EQUIPTYPE_LHAND	n_STAMINA_COST	s_CAST_CONDITION	s_CAST_BEHAVIOR
8735	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8735)
8736	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8736)
8737	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8737)
8738	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8738)
8739	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8739)
8740	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8740)
8741	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8741)
8742	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8742)
8743	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8743)
8744	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8744)
8745	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8745)
8746	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8746)
8747	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8747)
8748	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8748)
8749	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8749)
8750	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8750)
8751	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8751)
8752	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8752)
8753	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8753)
8754	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8754)
8755	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8755)
8756	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8756)
8757	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8757)
8758	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8758)
8759	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8759)
8760	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8760)
8761	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8761)
8762	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8762)
8763	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8763)
8764	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8764)
8765	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8765)
8766	1	IS141	2	0	0	0		1	0.0	0.0		0	8766	0	2	0	0	GO(0)	CHASE(8766)
8767	1	IS1410	2	0	0	0		1	0.0	0.0		0	8767	0	2	0	0	GO(0)	CHASE(8767)
8768	1	IS1411	2	0	0	0		1	0.0	0.0		0	8768	0	2	0	0	GO(0)	CHASE(8768)
8769	1	I_STR1_1	2	0	0	0		1	0.0	0.0		0	8769	0	0	0	0	GO(0)	CHASE(8769)
8770	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8770)
8771	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8771)
8772	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8772)
8773	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8773)
8774	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8774)
8775	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8775)
8776	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8776)
8777	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8777)
8778	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8778)
8779	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8779)
8780	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8780)
8781	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8781)
8782	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8782)
8783	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8783)
8784	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8784)
8785	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8785)
8786	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8786)
8787	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8787)
8788	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8788)
8789	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8789)
8790	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8790)
8791	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8791)
8792	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8792)
8793	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8793)
8794	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8794)
8795	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8795)
8796	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8796)
8797	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8797)
8798	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8798)
8799	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8799)
8800	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8800)
8801	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8801)
8802	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8802)
8803	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8803)
8804	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8804)
8805	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8805)
8806	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8806)
8807	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8807)
8808	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8808)
8809	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8809)
8810	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8810)
8811	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8811)
8812	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8812)
8813	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8813)
8814	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8814)
8815	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8815)
8816	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8816)
8817	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8817)
8818	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8818)
8819	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8819)
8820	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8820)
8821	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8821)
8822	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8822)
8823	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8823)
8824	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8824)
8825	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8825)
8826	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8826)
8827	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8827)
8828	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8828)
8829	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8829)
8830	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8830)
8831	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8831)
8832	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8832)
8833	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8833)
8834	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8834)
8835	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8835)
8836	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8836)
8837	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8837)
8838	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8838)
8839	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8839)
8840	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8840)
8841	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8841)
8842	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8842)
8843	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8843)
8844	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8844)
8845	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8845)
8846	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8846)
8847	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8847)
8848	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8848)
8849	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8849)
8850	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8850)
8851	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8851)
8852	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8852)
8853	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8853)
8854	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8854)
8855	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8855)
8856	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8856)
8857	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8857)
8858	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8858)
8859	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8859)
8860	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8860)
8861	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8861)
8862	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8862)
8863	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8863)
8864	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8864)
8865	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8865)
8866	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8866)
8867	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8867)
8868	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8868)
8869	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8869)
8870	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8870)
8871	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8871)
8872	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8872)
8873	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8873)
8874	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8874)
8875	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8875)
8876	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8876)
8877	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8877)
8878	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8878)
8879	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8879)
8880	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8880)
8881	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8881)
8882	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8882)
8883	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8883)
8884	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8884)
8885	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8885)
8886	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8886)
8887	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8887)
8888	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8888)
8889	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8889)
8890	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8890)
8891	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8891)
8892	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8892)
8893	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8893)
8894	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8894)
8895	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8895)
8896	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8896)
8897	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8897)
8898	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8898)
8899	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8899)
8900	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8900)
8901	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8901)
8902	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8902)
8903	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8903)
8904	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8904)
8905	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8905)
8906	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8906)
8907	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8907)
8908	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8908)
8909	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8909)
8910	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8910)
8911	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8911)
8912	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8912)
8913	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8913)
8914	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8914)
8915	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8915)
8916	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8916)
8917	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8917)
8918	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8918)
8919	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8919)
8920	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8920)
8921	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8921)
8922	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8922)
8923	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8923)
8924	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8924)
8925	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8925)
8926	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8926)
8927	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8927)
8928	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8928)
8929	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8929)
8930	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8930)
8931	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8931)
8932	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8932)
8933	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8933)
8934	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8934)
8935	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8935)
8936	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8936)
8937	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8937)
8938	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8938)
8939	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8939)
8940	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8940)
8941	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8941)
8942	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8942)
8943	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8943)
8944	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8944)
8945	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8945)
8946	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8946)
8947	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8947)
8948	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8948)
8949	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8949)
8950	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8950)
8951	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8951)
8952	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8952)
8953	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8953)
8954	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8954)
8955	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8955)
8956	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8956)
8957	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8957)
8958	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8958)
8959	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8959)
8960	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8960)
8961	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8961)
8962	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8962)
8963	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8963)
8964	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8964)
8965	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8965)
8966	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8966)
8967	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8967)
8968	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8968)
8969	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8969)
8970	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8970)
8971	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8971)
8972	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8972)
8973	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8973)
8974	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8974)
8975	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8975)
8976	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8976)
8977	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8977)
8978	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8978)
8979	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8979)
8980	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8980)
8981	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8981)
8982	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8982)
8983	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8983)
8984	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8984)
8985	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8985)
8986	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8986)
8987	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8987)
8988	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8988)
8989	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8989)
8990	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8990)
8991	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8991)
8992	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8992)
8993	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8993)
8994	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8994)
8995	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8995)
8996	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8996)
8997	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8997)
8998	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8998)
8999	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8999)
9040	1	Icon_Emotion_003	4	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(9040)
9041	1	Icon_Emotion_003	4	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(9041)
9042	1	Icon_Emotion_003	4	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(9042)
9043	1	Icon_Emotion_003	4	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(9043)
9044	1	Icon_Emotion_003	4	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(9044)
9045	1	Icon_Emotion_003	4	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(9045)
9046	1	Icon_Emotion_003	4	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(9046)
9047	1	Icon_Emotion_003	4	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(9047)
